Patient ID: 29, Timestamp: 1713380972784, Label: ECG, Data: 0.530048782996692
Patient ID: 62, Timestamp: 1713380973845, Label: ECG, Data: -0.25278192733842814
Patient ID: 31, Timestamp: 1713380973850, Label: ECG, Data: -0.4105082697241034
Patient ID: 51, Timestamp: 1713380973866, Label: ECG, Data: 0.22114354428192962
Patient ID: 60, Timestamp: 1713380973866, Label: ECG, Data: -0.09705007139836978
Patient ID: 11, Timestamp: 1713380973867, Label: ECG, Data: 0.06709648977233443
Patient ID: 93, Timestamp: 1713380973882, Label: ECG, Data: 0.01318104902026794
Patient ID: 44, Timestamp: 1713380973883, Label: ECG, Data: -0.5030987008774384
Patient ID: 26, Timestamp: 1713380973898, Label: ECG, Data: -0.20471475300670033
Patient ID: 47, Timestamp: 1713380973898, Label: ECG, Data: -0.006981840135396727
Patient ID: 88, Timestamp: 1713380973898, Label: ECG, Data: 0.05480901997879698
Patient ID: 35, Timestamp: 1713380973898, Label: ECG, Data: 0.5493525459227677
Patient ID: 43, Timestamp: 1713380973899, Label: ECG, Data: 0.07901640044909533
Patient ID: 1, Timestamp: 1713380973899, Label: ECG, Data: 0.5051766932652905
Patient ID: 30, Timestamp: 1713380973914, Label: ECG, Data: 0.469165271924874
Patient ID: 17, Timestamp: 1713380973914, Label: ECG, Data: -0.29688738657423674
Patient ID: 49, Timestamp: 1713380973914, Label: ECG, Data: 0.2614956226578758
Patient ID: 89, Timestamp: 1713380973914, Label: ECG, Data: -0.026013230949064554
Patient ID: 81, Timestamp: 1713380973914, Label: ECG, Data: 0.025574599848880344
Patient ID: 78, Timestamp: 1713380973914, Label: ECG, Data: 0.28627719440402816
Patient ID: 25, Timestamp: 1713380973914, Label: ECG, Data: -0.13372317548655105
Patient ID: 14, Timestamp: 1713380973915, Label: ECG, Data: -0.23707658140692828
Patient ID: 56, Timestamp: 1713380973915, Label: ECG, Data: 0.15032357723473994
Patient ID: 39, Timestamp: 1713380973915, Label: ECG, Data: 0.40167652368636214
Patient ID: 77, Timestamp: 1713380973915, Label: ECG, Data: 0.3737381472857176
Patient ID: 99, Timestamp: 1713380973915, Label: ECG, Data: -0.48374634570862
Patient ID: 20, Timestamp: 1713380973915, Label: ECG, Data: 0.3646898547085516
Patient ID: 69, Timestamp: 1713380973915, Label: ECG, Data: 0.42540842341294866
Patient ID: 61, Timestamp: 1713380973916, Label: ECG, Data: -0.26900265718686733
Patient ID: 92, Timestamp: 1713380973916, Label: ECG, Data: -0.3470256447542759
Patient ID: 65, Timestamp: 1713380974792, Label: ECG, Data: -0.40390625014614795
Patient ID: 91, Timestamp: 1713380974792, Label: ECG, Data: 0.7500620752023777
Patient ID: 97, Timestamp: 1713380974792, Label: ECG, Data: 0.37553426664490913
Patient ID: 29, Timestamp: 1713380974792, Label: ECG, Data: -0.16671043013622333
Patient ID: 96, Timestamp: 1713380974792, Label: ECG, Data: 0.4913306549963898
Patient ID: 8, Timestamp: 1713380974792, Label: ECG, Data: -0.5091120789195835
Patient ID: 37, Timestamp: 1713380974792, Label: ECG, Data: 0.7669604236507089
Patient ID: 28, Timestamp: 1713380974794, Label: ECG, Data: 0.28803819728085345
Patient ID: 10, Timestamp: 1713380974795, Label: ECG, Data: 0.22852124210433927
Patient ID: 70, Timestamp: 1713380974808, Label: ECG, Data: 0.13950365619544688
Patient ID: 74, Timestamp: 1713380974808, Label: ECG, Data: 0.36794318229257444
Patient ID: 57, Timestamp: 1713380974808, Label: ECG, Data: 0.2389126599110261
Patient ID: 50, Timestamp: 1713380974808, Label: ECG, Data: -0.06957110620746958
Patient ID: 80, Timestamp: 1713380974808, Label: ECG, Data: 0.7755376438594337
Patient ID: 67, Timestamp: 1713380974808, Label: ECG, Data: -0.4876334080344724
Patient ID: 2, Timestamp: 1713380974809, Label: ECG, Data: -0.07446151300323214
Patient ID: 18, Timestamp: 1713380974809, Label: ECG, Data: 0.49861026428799343
Patient ID: 48, Timestamp: 1713380974811, Label: ECG, Data: 0.28956815924763246
Patient ID: 27, Timestamp: 1713380974840, Label: ECG, Data: 0.35048806895769197
Patient ID: 38, Timestamp: 1713380974840, Label: ECG, Data: 0.3776299403520654
Patient ID: 54, Timestamp: 1713380974840, Label: ECG, Data: -0.5088798758553427
Patient ID: 66, Timestamp: 1713380974840, Label: ECG, Data: -0.3083854963117493
Patient ID: 53, Timestamp: 1713380974841, Label: ECG, Data: -0.08059819080703182
Patient ID: 4, Timestamp: 1713380974840, Label: ECG, Data: -0.5036699738946236
Patient ID: 62, Timestamp: 1713380974856, Label: ECG, Data: 0.10884614496395315
Patient ID: 31, Timestamp: 1713380974856, Label: ECG, Data: -0.5758735968014929
Patient ID: 55, Timestamp: 1713380974856, Label: ECG, Data: 0.48276155832158324
Patient ID: 13, Timestamp: 1713380974856, Label: ECG, Data: -0.31778466386227255
Patient ID: 22, Timestamp: 1713380974857, Label: ECG, Data: -0.39311160933891315
Patient ID: 60, Timestamp: 1713380974858, Label: ECG, Data: 0.1941516503946326
Patient ID: 51, Timestamp: 1713380974872, Label: ECG, Data: 0.49482014971465454
Patient ID: 83, Timestamp: 1713380974872, Label: ECG, Data: 0.3074014529373875
Patient ID: 11, Timestamp: 1713380974872, Label: ECG, Data: 0.412620745852913
Patient ID: 95, Timestamp: 1713380974872, Label: ECG, Data: -0.5911470736143271
Patient ID: 79, Timestamp: 1713380974872, Label: ECG, Data: 0.7535910713462618
Patient ID: 87, Timestamp: 1713380974872, Label: ECG, Data: -0.4209462669569057
Patient ID: 33, Timestamp: 1713380974872, Label: ECG, Data: -0.23459796366767488
Patient ID: 93, Timestamp: 1713380974874, Label: ECG, Data: 0.5206473415965672
Patient ID: 72, Timestamp: 1713380974888, Label: ECG, Data: 0.3565037003264381
Patient ID: 34, Timestamp: 1713380974888, Label: ECG, Data: -0.5124633279471816
Patient ID: 44, Timestamp: 1713380974888, Label: ECG, Data: -0.451389618422728
Patient ID: 88, Timestamp: 1713380974888, Label: ECG, Data: 0.32393550176475083
Patient ID: 82, Timestamp: 1713380974888, Label: ECG, Data: -0.403597988149336
Patient ID: 12, Timestamp: 1713380974888, Label: ECG, Data: -0.08072669265724694
Patient ID: 47, Timestamp: 1713380974889, Label: ECG, Data: -0.07865485408994198
Patient ID: 35, Timestamp: 1713380974904, Label: ECG, Data: -0.028931520219854217
Patient ID: 17, Timestamp: 1713380974904, Label: ECG, Data: -0.4995761487745711
Patient ID: 26, Timestamp: 1713380974904, Label: ECG, Data: -0.4640123457922864
Patient ID: 43, Timestamp: 1713380974904, Label: ECG, Data: 0.07250983106394748
Patient ID: 1, Timestamp: 1713380974904, Label: ECG, Data: -0.27539758031587713
Patient ID: 19, Timestamp: 1713380974904, Label: ECG, Data: -0.5850873869490582
Patient ID: 49, Timestamp: 1713380974905, Label: ECG, Data: 0.28522336404164267
Patient ID: 30, Timestamp: 1713380974905, Label: ECG, Data: 0.1629992548099246
Patient ID: 89, Timestamp: 1713380974904, Label: ECG, Data: 0.7485840430999958
Patient ID: 59, Timestamp: 1713380974905, Label: ECG, Data: 0.22333422456843022
Patient ID: 16, Timestamp: 1713380974905, Label: ECG, Data: 0.08971477294230412
Patient ID: 78, Timestamp: 1713380974905, Label: ECG, Data: 0.4907362321698068
Patient ID: 81, Timestamp: 1713380974906, Label: ECG, Data: -0.5393759146105986
Patient ID: 25, Timestamp: 1713380974906, Label: ECG, Data: -0.49741136437079747
Patient ID: 36, Timestamp: 1713380974906, Label: ECG, Data: -0.08988973384785212
Patient ID: 14, Timestamp: 1713380974906, Label: ECG, Data: 0.276768146973693
Patient ID: 20, Timestamp: 1713380974907, Label: ECG, Data: -0.4828517635951685
Patient ID: 99, Timestamp: 1713380974907, Label: ECG, Data: -0.07718718984782895
Patient ID: 56, Timestamp: 1713380974906, Label: ECG, Data: -0.29109221479811176
Patient ID: 39, Timestamp: 1713380974907, Label: ECG, Data: -0.06917500542473347
Patient ID: 69, Timestamp: 1713380974907, Label: ECG, Data: 0.7474069615060833
Patient ID: 77, Timestamp: 1713380974907, Label: ECG, Data: -0.30337830185839354
Patient ID: 61, Timestamp: 1713380974907, Label: ECG, Data: -0.553007368641161
Patient ID: 3, Timestamp: 1713380974907, Label: ECG, Data: -0.03308432007626268
Patient ID: 68, Timestamp: 1713380974907, Label: ECG, Data: 0.025462374927253267
Patient ID: 92, Timestamp: 1713380974908, Label: ECG, Data: -0.13720995490615717
Patient ID: 73, Timestamp: 1713380974904, Label: ECG, Data: -0.13075282168813077
Patient ID: 29, Timestamp: 1713380975784, Label: ECG, Data: -0.010890519161710889
Patient ID: 28, Timestamp: 1713380975800, Label: ECG, Data: -0.516847107736241
Patient ID: 37, Timestamp: 1713380975800, Label: ECG, Data: -0.549293029805107
Patient ID: 8, Timestamp: 1713380975800, Label: ECG, Data: 0.36205582928338326
Patient ID: 97, Timestamp: 1713380975800, Label: ECG, Data: -0.5460686261488635
Patient ID: 86, Timestamp: 1713380975800, Label: ECG, Data: 0.3542526324910377
Patient ID: 65, Timestamp: 1713380975800, Label: ECG, Data: -0.37139603116322745
Patient ID: 91, Timestamp: 1713380975800, Label: ECG, Data: -0.43849479303033767
Patient ID: 10, Timestamp: 1713380975801, Label: ECG, Data: -0.5872822005166065
Patient ID: 23, Timestamp: 1713380975801, Label: ECG, Data: -0.266731757869437
Patient ID: 80, Timestamp: 1713380975801, Label: ECG, Data: 0.01593853199920972
Patient ID: 70, Timestamp: 1713380975801, Label: ECG, Data: -0.325430502553582
Patient ID: 96, Timestamp: 1713380975800, Label: ECG, Data: -0.5180082347654094
Patient ID: 50, Timestamp: 1713380975802, Label: ECG, Data: 0.3210593596125997
Patient ID: 67, Timestamp: 1713380975802, Label: ECG, Data: 0.19998093827518507
Patient ID: 74, Timestamp: 1713380975806, Label: ECG, Data: -0.16046915251546118
Patient ID: 57, Timestamp: 1713380975809, Label: ECG, Data: -0.37347217694594403
Patient ID: 18, Timestamp: 1713380975812, Label: ECG, Data: 0.40763236230806127
Patient ID: 90, Timestamp: 1713380975816, Label: ECG, Data: 0.7782246187058188
Patient ID: 2, Timestamp: 1713380975816, Label: ECG, Data: -0.1713828978949781
Patient ID: 48, Timestamp: 1713380975817, Label: ECG, Data: -0.5072780619386893
Patient ID: 54, Timestamp: 1713380975832, Label: ECG, Data: -0.05152665791621674
Patient ID: 38, Timestamp: 1713380975832, Label: ECG, Data: -0.5762805516485053
Patient ID: 53, Timestamp: 1713380975848, Label: ECG, Data: -0.5002885954066193
Patient ID: 27, Timestamp: 1713380975848, Label: ECG, Data: 0.4368377877793704
Patient ID: 4, Timestamp: 1713380975848, Label: ECG, Data: 0.3737669045873125
Patient ID: 66, Timestamp: 1713380975848, Label: ECG, Data: -0.47343113708867474
Patient ID: 63, Timestamp: 1713380975848, Label: ECG, Data: -0.34201158413805843
Patient ID: 76, Timestamp: 1713380975849, Label: ECG, Data: 0.26351092615536276
Patient ID: 13, Timestamp: 1713380975849, Label: ECG, Data: 0.4570866228452744
Patient ID: 31, Timestamp: 1713380975849, Label: ECG, Data: -0.5396557901901087
Patient ID: 62, Timestamp: 1713380975849, Label: ECG, Data: 0.06599312270779667
Patient ID: 55, Timestamp: 1713380975851, Label: ECG, Data: 0.30134005966194505
Patient ID: 22, Timestamp: 1713380975854, Label: ECG, Data: -0.16665536488016147
Patient ID: 60, Timestamp: 1713380975858, Label: ECG, Data: -0.38428215045086656
Patient ID: 87, Timestamp: 1713380975861, Label: ECG, Data: 0.4387904680139923
Patient ID: 83, Timestamp: 1713380975864, Label: ECG, Data: -0.344071083397655
Patient ID: 51, Timestamp: 1713380975866, Label: ECG, Data: 0.19425405359656003
Patient ID: 11, Timestamp: 1713380975867, Label: ECG, Data: 0.49143014766017906
Patient ID: 95, Timestamp: 1713380975870, Label: ECG, Data: -0.16588073853117175
Patient ID: 33, Timestamp: 1713380975870, Label: ECG, Data: 0.285776164379444
Patient ID: 79, Timestamp: 1713380975873, Label: ECG, Data: 0.1995338935059703
Patient ID: 93, Timestamp: 1713380975874, Label: ECG, Data: -0.5472320583535257
Patient ID: 12, Timestamp: 1713380975880, Label: ECG, Data: 0.4928954306340857
Patient ID: 72, Timestamp: 1713380975880, Label: ECG, Data: 0.3965734135542784
Patient ID: 41, Timestamp: 1713380975880, Label: ECG, Data: 0.6138665638459406
Patient ID: 34, Timestamp: 1713380975882, Label: ECG, Data: -0.4272741841573693
Patient ID: 44, Timestamp: 1713380975883, Label: ECG, Data: 0.34692376016080806
Patient ID: 88, Timestamp: 1713380975887, Label: ECG, Data: -0.33114848466752894
Patient ID: 35, Timestamp: 1713380975897, Label: ECG, Data: 0.2431096939880299
Patient ID: 26, Timestamp: 1713380975897, Label: ECG, Data: -0.4037747953712467
Patient ID: 19, Timestamp: 1713380975897, Label: ECG, Data: 0.15658077649342966
Patient ID: 43, Timestamp: 1713380975898, Label: ECG, Data: 0.6759187334091514
Patient ID: 1, Timestamp: 1713380975899, Label: ECG, Data: 0.5374948755827146
Patient ID: 73, Timestamp: 1713380975905, Label: ECG, Data: -0.14482862980253317
Patient ID: 21, Timestamp: 1713380975897, Label: ECG, Data: -0.087275650359888
Patient ID: 47, Timestamp: 1713380975896, Label: ECG, Data: 0.3508727978100494
Patient ID: 82, Timestamp: 1713380975889, Label: ECG, Data: 0.08857255819101262
Patient ID: 89, Timestamp: 1713380975907, Label: ECG, Data: 0.44595793994449473
Patient ID: 17, Timestamp: 1713380975906, Label: ECG, Data: 0.23840588658503564
Patient ID: 30, Timestamp: 1713380975908, Label: ECG, Data: 0.39708424422115784
Patient ID: 49, Timestamp: 1713380975909, Label: ECG, Data: -0.102293767316876
Patient ID: 16, Timestamp: 1713380975910, Label: ECG, Data: -0.11660757039442515
Patient ID: 78, Timestamp: 1713380975911, Label: ECG, Data: 0.08689039341655244
Patient ID: 59, Timestamp: 1713380975910, Label: ECG, Data: -0.5133505330948338
Patient ID: 25, Timestamp: 1713380975912, Label: ECG, Data: 0.19932072298281667
Patient ID: 36, Timestamp: 1713380975913, Label: ECG, Data: 0.40414754129742775
Patient ID: 14, Timestamp: 1713380975914, Label: ECG, Data: 0.42123389127131644
Patient ID: 56, Timestamp: 1713380975914, Label: ECG, Data: 0.0030712467298456975
Patient ID: 81, Timestamp: 1713380975914, Label: ECG, Data: -0.13802734877894837
Patient ID: 99, Timestamp: 1713380975916, Label: ECG, Data: 0.14282881982091206
Patient ID: 9, Timestamp: 1713380975916, Label: ECG, Data: -0.3091507866774226
Patient ID: 20, Timestamp: 1713380975917, Label: ECG, Data: -0.07837280843941322
Patient ID: 61, Timestamp: 1713380975921, Label: ECG, Data: 0.16042345933340588
Patient ID: 69, Timestamp: 1713380975920, Label: ECG, Data: -0.416565903396537
Patient ID: 32, Timestamp: 1713380975921, Label: ECG, Data: 0.29991743543265703
Patient ID: 39, Timestamp: 1713380975917, Label: ECG, Data: 0.4895787521920111
Patient ID: 42, Timestamp: 1713380975919, Label: ECG, Data: -0.35869472544541925
Patient ID: 68, Timestamp: 1713380975921, Label: ECG, Data: -0.4444509355149978
Patient ID: 77, Timestamp: 1713380975917, Label: ECG, Data: -0.11541504467073904
Patient ID: 92, Timestamp: 1713380975922, Label: ECG, Data: -0.39110519746216116
Patient ID: 3, Timestamp: 1713380975921, Label: ECG, Data: -0.22643321894598104
Patient ID: 24, Timestamp: 1713380975922, Label: ECG, Data: -0.34722244442335104
Patient ID: 84, Timestamp: 1713380975921, Label: ECG, Data: 0.10557047905231147
Patient ID: 46, Timestamp: 1713380975921, Label: ECG, Data: -0.5164677431123424
Patient ID: 29, Timestamp: 1713380976785, Label: ECG, Data: 0.3272415666273897
Patient ID: 8, Timestamp: 1713380976801, Label: ECG, Data: 0.4933080518719303
Patient ID: 65, Timestamp: 1713380976801, Label: ECG, Data: 0.43872974972768486
Patient ID: 96, Timestamp: 1713380976801, Label: ECG, Data: 0.6691059111992155
Patient ID: 97, Timestamp: 1713380976801, Label: ECG, Data: 0.7408697248640729
Patient ID: 37, Timestamp: 1713380976801, Label: ECG, Data: 0.4281215471760018
Patient ID: 91, Timestamp: 1713380976801, Label: ECG, Data: 0.6392301398681804
Patient ID: 28, Timestamp: 1713380976802, Label: ECG, Data: 0.2820140972259125
Patient ID: 86, Timestamp: 1713380976802, Label: ECG, Data: 0.5072776390077538
Patient ID: 10, Timestamp: 1713380976802, Label: ECG, Data: 0.14186683205809333
Patient ID: 80, Timestamp: 1713380976803, Label: ECG, Data: 0.08471450054007167
Patient ID: 70, Timestamp: 1713380976803, Label: ECG, Data: -0.4677050746268869
Patient ID: 23, Timestamp: 1713380976803, Label: ECG, Data: 0.31331572512251377
Patient ID: 67, Timestamp: 1713380976803, Label: ECG, Data: 0.30906583229228335
Patient ID: 50, Timestamp: 1713380976803, Label: ECG, Data: -0.3216449525687133
Patient ID: 40, Timestamp: 1713380976804, Label: ECG, Data: 0.08700352528880811
Patient ID: 74, Timestamp: 1713380976806, Label: ECG, Data: -0.35331072432748906
Patient ID: 57, Timestamp: 1713380976807, Label: ECG, Data: -0.509619116266712
Patient ID: 18, Timestamp: 1713380976809, Label: ECG, Data: 0.7156522480861064
Patient ID: 90, Timestamp: 1713380976810, Label: ECG, Data: -0.312530546663652
Patient ID: 2, Timestamp: 1713380976811, Label: ECG, Data: 0.049828989912386074
Patient ID: 100, Timestamp: 1713380976812, Label: ECG, Data: -0.10981114117082064
Patient ID: 48, Timestamp: 1713380976813, Label: ECG, Data: -0.5665648441098909
Patient ID: 6, Timestamp: 1713380976814, Label: ECG, Data: 0.12954905979709336
Patient ID: 54, Timestamp: 1713380976833, Label: ECG, Data: -0.21449767170497752
Patient ID: 38, Timestamp: 1713380976833, Label: ECG, Data: -0.3728791091709165
Patient ID: 27, Timestamp: 1713380976849, Label: ECG, Data: -0.13653449831232387
Patient ID: 4, Timestamp: 1713380976849, Label: ECG, Data: -0.26592100500412524
Patient ID: 75, Timestamp: 1713380976849, Label: ECG, Data: -0.5755194197208391
Patient ID: 66, Timestamp: 1713380976849, Label: ECG, Data: -0.520864653307676
Patient ID: 53, Timestamp: 1713380976850, Label: ECG, Data: 0.054460518226866546
Patient ID: 13, Timestamp: 1713380976850, Label: ECG, Data: 0.7501666158956892
Patient ID: 62, Timestamp: 1713380976850, Label: ECG, Data: 0.719585152511821
Patient ID: 31, Timestamp: 1713380976850, Label: ECG, Data: 0.7795318819737179
Patient ID: 63, Timestamp: 1713380976850, Label: ECG, Data: 0.49055576674050494
Patient ID: 76, Timestamp: 1713380976851, Label: ECG, Data: -0.2997380766459616
Patient ID: 55, Timestamp: 1713380976852, Label: ECG, Data: -0.3429815309448537
Patient ID: 22, Timestamp: 1713380976865, Label: ECG, Data: 0.20647457075008785
Patient ID: 87, Timestamp: 1713380976866, Label: ECG, Data: -0.20116947925376355
Patient ID: 83, Timestamp: 1713380976867, Label: ECG, Data: 0.45188958664477175
Patient ID: 60, Timestamp: 1713380976866, Label: ECG, Data: 0.1446807793959378
Patient ID: 51, Timestamp: 1713380976870, Label: ECG, Data: -0.05657205571616537
Patient ID: 11, Timestamp: 1713380976870, Label: ECG, Data: -0.17262682594745
Patient ID: 79, Timestamp: 1713380976871, Label: ECG, Data: -0.3147613129424336
Patient ID: 95, Timestamp: 1713380976871, Label: ECG, Data: -0.1509613863961194
Patient ID: 33, Timestamp: 1713380976871, Label: ECG, Data: -0.309870913317498
Patient ID: 93, Timestamp: 1713380976874, Label: ECG, Data: 0.5937626064951698
Patient ID: 41, Timestamp: 1713380976878, Label: ECG, Data: 0.13462786740101873
Patient ID: 12, Timestamp: 1713380976881, Label: ECG, Data: -0.20468371649299685
Patient ID: 72, Timestamp: 1713380976881, Label: ECG, Data: -0.08447558743096863
Patient ID: 34, Timestamp: 1713380976882, Label: ECG, Data: -0.04438529485484159
Patient ID: 44, Timestamp: 1713380976897, Label: ECG, Data: 0.4982351574245667
Patient ID: 82, Timestamp: 1713380976897, Label: ECG, Data: -0.4338866677009045
Patient ID: 88, Timestamp: 1713380976897, Label: ECG, Data: 0.7728192175760923
Patient ID: 47, Timestamp: 1713380976898, Label: ECG, Data: 0.7472727092941213
Patient ID: 7, Timestamp: 1713380976898, Label: ECG, Data: 0.5233584422676194
Patient ID: 21, Timestamp: 1713380976898, Label: ECG, Data: 0.700661601945308
Patient ID: 26, Timestamp: 1713380976898, Label: ECG, Data: -0.12450681678051717
Patient ID: 35, Timestamp: 1713380976898, Label: ECG, Data: -0.1151717392136866
Patient ID: 98, Timestamp: 1713380976898, Label: ECG, Data: 0.0628089158905098
Patient ID: 19, Timestamp: 1713380976898, Label: ECG, Data: -0.5115308618882295
Patient ID: 85, Timestamp: 1713380976899, Label: ECG, Data: 0.7234270648494773
Patient ID: 43, Timestamp: 1713380976899, Label: ECG, Data: 0.7656106449572466
Patient ID: 1, Timestamp: 1713380976899, Label: ECG, Data: -0.17633254704437312
Patient ID: 52, Timestamp: 1713380976900, Label: ECG, Data: -0.18737937486603848
Patient ID: 73, Timestamp: 1713380976901, Label: ECG, Data: 0.11943644071904982
Patient ID: 45, Timestamp: 1713380976903, Label: ECG, Data: -0.4262352433074373
Patient ID: 17, Timestamp: 1713380976904, Label: ECG, Data: 0.12523402305498268
Patient ID: 89, Timestamp: 1713380976906, Label: ECG, Data: -0.12615670128629533
Patient ID: 30, Timestamp: 1713380976908, Label: ECG, Data: 0.024565495868399956
Patient ID: 49, Timestamp: 1713380976910, Label: ECG, Data: -0.2827427373945341
Patient ID: 59, Timestamp: 1713380976913, Label: ECG, Data: -0.5565514009671488
Patient ID: 16, Timestamp: 1713380976913, Label: ECG, Data: -0.09481291355425628
Patient ID: 78, Timestamp: 1713380976913, Label: ECG, Data: -0.5938186972847327
Patient ID: 71, Timestamp: 1713380976914, Label: ECG, Data: -0.5304824272559678
Patient ID: 64, Timestamp: 1713380976914, Label: ECG, Data: 0.6692811599589698
Patient ID: 25, Timestamp: 1713380976914, Label: ECG, Data: 0.20927040637574476
Patient ID: 36, Timestamp: 1713380976914, Label: ECG, Data: 0.7673921500998664
Patient ID: 14, Timestamp: 1713380976915, Label: ECG, Data: -0.2765849571396621
Patient ID: 81, Timestamp: 1713380976915, Label: ECG, Data: -0.1532387801484002
Patient ID: 15, Timestamp: 1713380976915, Label: ECG, Data: 0.5529418087514494
Patient ID: 56, Timestamp: 1713380976915, Label: ECG, Data: -0.33889393575101723
Patient ID: 20, Timestamp: 1713380976915, Label: ECG, Data: 0.46027646786175164
Patient ID: 99, Timestamp: 1713380976915, Label: ECG, Data: -0.09271845070920902
Patient ID: 39, Timestamp: 1713380976915, Label: ECG, Data: 0.22317744785824534
Patient ID: 9, Timestamp: 1713380976915, Label: ECG, Data: 0.22133378554181765
Patient ID: 77, Timestamp: 1713380976916, Label: ECG, Data: 0.7250653046638883
Patient ID: 61, Timestamp: 1713380976916, Label: ECG, Data: 0.2583708120432341
Patient ID: 84, Timestamp: 1713380976916, Label: ECG, Data: -0.2859441917601222
Patient ID: 94, Timestamp: 1713380976916, Label: ECG, Data: -0.47738572501144605
Patient ID: 42, Timestamp: 1713380976916, Label: ECG, Data: 0.6359334364699076
Patient ID: 32, Timestamp: 1713380976917, Label: ECG, Data: -0.04105828047976005
Patient ID: 46, Timestamp: 1713380976917, Label: ECG, Data: -0.10681514275103694
Patient ID: 68, Timestamp: 1713380976917, Label: ECG, Data: 0.19420947673090289
Patient ID: 3, Timestamp: 1713380976917, Label: ECG, Data: -0.062058683409484255
Patient ID: 58, Timestamp: 1713380976917, Label: ECG, Data: 0.23383229191742338
Patient ID: 92, Timestamp: 1713380976917, Label: ECG, Data: -0.5006066677241453
Patient ID: 5, Timestamp: 1713380976916, Label: ECG, Data: -0.3434493329260335
Patient ID: 24, Timestamp: 1713380976917, Label: ECG, Data: -0.33834463692398703
Patient ID: 69, Timestamp: 1713380976916, Label: ECG, Data: -0.3184202863879162
Patient ID: 29, Timestamp: 1713380977791, Label: ECG, Data: 0.4152898152121247
Patient ID: 91, Timestamp: 1713380977791, Label: ECG, Data: 0.21151403360943713
Patient ID: 65, Timestamp: 1713380977791, Label: ECG, Data: 0.5322818204429582
Patient ID: 96, Timestamp: 1713380977791, Label: ECG, Data: 0.5352463828294705
Patient ID: 8, Timestamp: 1713380977792, Label: ECG, Data: -0.19901991992084567
Patient ID: 97, Timestamp: 1713380977792, Label: ECG, Data: -0.40191815114429263
Patient ID: 37, Timestamp: 1713380977793, Label: ECG, Data: 0.09634889394247181
Patient ID: 28, Timestamp: 1713380977794, Label: ECG, Data: 0.03646926494071599
Patient ID: 86, Timestamp: 1713380977795, Label: ECG, Data: -0.5861720191138929
Patient ID: 10, Timestamp: 1713380977796, Label: ECG, Data: -0.24848114986156267
