Patient ID: 49, Timestamp: 1713380781418, Label: ECG, Data: -0.4582551022248097
Patient ID: 36, Timestamp: 1713380783409, Label: ECG, Data: 0.1863533067192159
Patient ID: 72, Timestamp: 1713380783425, Label: ECG, Data: -0.5092460668795822
Patient ID: 49, Timestamp: 1713380783425, Label: ECG, Data: -0.3696190366438646
Patient ID: 73, Timestamp: 1713380783425, Label: ECG, Data: -0.2924368646106047
Patient ID: 42, Timestamp: 1713380783425, Label: ECG, Data: 0.33349226736779586
Patient ID: 12, Timestamp: 1713380783426, Label: ECG, Data: -0.39349236287982436
Patient ID: 93, Timestamp: 1713380783426, Label: ECG, Data: -0.42637592103725985
Patient ID: 26, Timestamp: 1713380783425, Label: ECG, Data: -0.21193386667646866
Patient ID: 33, Timestamp: 1713380783426, Label: ECG, Data: -0.304339902035568
Patient ID: 67, Timestamp: 1713380783441, Label: ECG, Data: -0.31244966412039504
Patient ID: 68, Timestamp: 1713380783441, Label: ECG, Data: 0.591039332343557
Patient ID: 74, Timestamp: 1713380783441, Label: ECG, Data: 0.052308251873058875
Patient ID: 27, Timestamp: 1713380783457, Label: ECG, Data: 0.07825651059069175
Patient ID: 69, Timestamp: 1713380783457, Label: ECG, Data: 0.010147513471119397
Patient ID: 88, Timestamp: 1713380783457, Label: ECG, Data: 0.5010989204412684
Patient ID: 51, Timestamp: 1713380783457, Label: ECG, Data: -0.31096267920073606
Patient ID: 62, Timestamp: 1713380783473, Label: ECG, Data: -0.3037118666147388
Patient ID: 37, Timestamp: 1713380783473, Label: ECG, Data: 0.16167511727440384
Patient ID: 66, Timestamp: 1713380783473, Label: ECG, Data: 0.38475737574067415
Patient ID: 63, Timestamp: 1713380783473, Label: ECG, Data: 0.12811566808881453
Patient ID: 4, Timestamp: 1713380783474, Label: ECG, Data: 0.5411559385080487
Patient ID: 100, Timestamp: 1713380783474, Label: ECG, Data: -0.4082059231829466
Patient ID: 95, Timestamp: 1713380783489, Label: ECG, Data: 0.2739337327755067
Patient ID: 65, Timestamp: 1713380783489, Label: ECG, Data: -0.09134336276949273
Patient ID: 94, Timestamp: 1713380783489, Label: ECG, Data: 0.47616681073033523
Patient ID: 17, Timestamp: 1713380783505, Label: ECG, Data: 0.603336804677195
Patient ID: 29, Timestamp: 1713380783505, Label: ECG, Data: -0.3878391199118791
Patient ID: 81, Timestamp: 1713380783505, Label: ECG, Data: 0.4186259172740284
Patient ID: 54, Timestamp: 1713380783505, Label: ECG, Data: 0.033162515581707075
Patient ID: 20, Timestamp: 1713380783506, Label: ECG, Data: 0.1083713824822191
Patient ID: 43, Timestamp: 1713380783507, Label: ECG, Data: 0.6927258626439271
Patient ID: 83, Timestamp: 1713380783512, Label: ECG, Data: -0.16170402707747575
Patient ID: 11, Timestamp: 1713380783521, Label: ECG, Data: 0.4250148022247126
Patient ID: 14, Timestamp: 1713380783537, Label: ECG, Data: 0.025201218466400763
Patient ID: 46, Timestamp: 1713380783537, Label: ECG, Data: 0.7472088883221731
Patient ID: 9, Timestamp: 1713380783537, Label: ECG, Data: 0.2775484691327218
Patient ID: 40, Timestamp: 1713380783537, Label: ECG, Data: -0.5181786239802597
Patient ID: 90, Timestamp: 1713380783538, Label: ECG, Data: -0.5929492034385964
Patient ID: 39, Timestamp: 1713380783538, Label: ECG, Data: 0.578594479283993
Patient ID: 35, Timestamp: 1713380783538, Label: ECG, Data: 0.29856031214496964
Patient ID: 34, Timestamp: 1713380783537, Label: ECG, Data: -0.48262198176514215
Patient ID: 76, Timestamp: 1713380783539, Label: ECG, Data: -0.5312170410510713
Patient ID: 47, Timestamp: 1713380783539, Label: ECG, Data: 0.3916606823305554
Patient ID: 2, Timestamp: 1713380783540, Label: ECG, Data: 5.943118035664011E-4
Patient ID: 7, Timestamp: 1713380783538, Label: ECG, Data: 0.3674713715280992
Patient ID: 48, Timestamp: 1713380783540, Label: ECG, Data: 0.6466379026692425
Patient ID: 32, Timestamp: 1713380783539, Label: ECG, Data: 0.05865241039746391
Patient ID: 3, Timestamp: 1713380783539, Label: ECG, Data: 0.44066464119511184
Patient ID: 77, Timestamp: 1713380783539, Label: ECG, Data: -0.5105117357688811
Patient ID: 50, Timestamp: 1713380783538, Label: ECG, Data: -0.04060240207470518
Patient ID: 86, Timestamp: 1713380783539, Label: ECG, Data: -0.2910370426846942
Patient ID: 58, Timestamp: 1713380783540, Label: ECG, Data: -0.34289736060743037
Patient ID: 1, Timestamp: 1713380783539, Label: ECG, Data: -0.09238187628501732
Patient ID: 87, Timestamp: 1713380784397, Label: ECG, Data: 0.4575602244401386
Patient ID: 31, Timestamp: 1713380784397, Label: ECG, Data: 0.09733656036062195
Patient ID: 99, Timestamp: 1713380784397, Label: ECG, Data: -0.34215216665786646
Patient ID: 98, Timestamp: 1713380784399, Label: ECG, Data: -0.4335089742464851
Patient ID: 70, Timestamp: 1713380784400, Label: ECG, Data: -0.2640086425142253
Patient ID: 75, Timestamp: 1713380784402, Label: ECG, Data: 0.49086300573336716
Patient ID: 59, Timestamp: 1713380784405, Label: ECG, Data: 0.5061912173112936
Patient ID: 56, Timestamp: 1713380784409, Label: ECG, Data: -0.11133015638289287
Patient ID: 36, Timestamp: 1713380784411, Label: ECG, Data: -0.004084943094993354
Patient ID: 73, Timestamp: 1713380784414, Label: ECG, Data: -0.2254578674111266
Patient ID: 97, Timestamp: 1713380784413, Label: ECG, Data: 0.15336700544094897
Patient ID: 72, Timestamp: 1713380784415, Label: ECG, Data: 0.5222973791857761
Patient ID: 42, Timestamp: 1713380784421, Label: ECG, Data: -0.5067752879150846
Patient ID: 49, Timestamp: 1713380784423, Label: ECG, Data: -0.32984504377559676
Patient ID: 26, Timestamp: 1713380784426, Label: ECG, Data: -0.3183911870748098
Patient ID: 33, Timestamp: 1713380784429, Label: ECG, Data: -0.011390698880689477
Patient ID: 53, Timestamp: 1713380784429, Label: ECG, Data: 0.11969694568904544
Patient ID: 12, Timestamp: 1713380784429, Label: ECG, Data: 0.44518551121801936
Patient ID: 93, Timestamp: 1713380784429, Label: ECG, Data: 0.23591074411594593
Patient ID: 74, Timestamp: 1713380784429, Label: ECG, Data: 0.255914030609216
Patient ID: 68, Timestamp: 1713380784431, Label: ECG, Data: -0.4685851317432805
Patient ID: 67, Timestamp: 1713380784432, Label: ECG, Data: 0.5078586997324164
Patient ID: 27, Timestamp: 1713380784446, Label: ECG, Data: 0.10777485371225219
Patient ID: 69, Timestamp: 1713380784448, Label: ECG, Data: 0.07131709799988789
Patient ID: 88, Timestamp: 1713380784451, Label: ECG, Data: -0.3146237456776689
Patient ID: 51, Timestamp: 1713380784453, Label: ECG, Data: 0.5953159808307882
Patient ID: 62, Timestamp: 1713380784461, Label: ECG, Data: -0.03655886103051037
Patient ID: 37, Timestamp: 1713380784463, Label: ECG, Data: -0.5522531360555595
Patient ID: 38, Timestamp: 1713380784465, Label: ECG, Data: 0.5194581949107029
Patient ID: 66, Timestamp: 1713380784467, Label: ECG, Data: -0.39400975400828026
Patient ID: 63, Timestamp: 1713380784470, Label: ECG, Data: 0.4429915868118722
Patient ID: 4, Timestamp: 1713380784473, Label: ECG, Data: -0.0741399059653881
Patient ID: 100, Timestamp: 1713380784475, Label: ECG, Data: -0.23954574376301682
Patient ID: 65, Timestamp: 1713380784478, Label: ECG, Data: 0.5048345480914807
Patient ID: 8, Timestamp: 1713380784477, Label: ECG, Data: 0.1984725343814417
Patient ID: 94, Timestamp: 1713380784481, Label: ECG, Data: -0.1363211337641053
Patient ID: 95, Timestamp: 1713380784482, Label: ECG, Data: -0.05517454252902505
Patient ID: 29, Timestamp: 1713380784509, Label: ECG, Data: -0.31403037006714213
Patient ID: 54, Timestamp: 1713380784509, Label: ECG, Data: -0.4452283759926835
Patient ID: 17, Timestamp: 1713380784509, Label: ECG, Data: -0.12727571245198804
Patient ID: 43, Timestamp: 1713380784510, Label: ECG, Data: 0.15262633929192335
Patient ID: 20, Timestamp: 1713380784509, Label: ECG, Data: 0.7586393191693396
Patient ID: 81, Timestamp: 1713380784509, Label: ECG, Data: 0.48211956598793265
Patient ID: 11, Timestamp: 1713380784525, Label: ECG, Data: 0.03108491712577171
Patient ID: 83, Timestamp: 1713380784525, Label: ECG, Data: 0.16191121740035438
Patient ID: 14, Timestamp: 1713380784525, Label: ECG, Data: -0.5243044852263684
Patient ID: 7, Timestamp: 1713380784526, Label: ECG, Data: 0.3372114941428531
Patient ID: 57, Timestamp: 1713380784526, Label: ECG, Data: -0.3200117201247884
Patient ID: 9, Timestamp: 1713380784525, Label: ECG, Data: 0.23688841781275918
Patient ID: 46, Timestamp: 1713380784525, Label: ECG, Data: -0.28964311269352794
Patient ID: 34, Timestamp: 1713380784525, Label: ECG, Data: -0.5133864720289025
Patient ID: 39, Timestamp: 1713380784526, Label: ECG, Data: -0.5681100411450405
Patient ID: 90, Timestamp: 1713380784527, Label: ECG, Data: -0.34674258450526985
Patient ID: 35, Timestamp: 1713380784526, Label: ECG, Data: 0.21926160937851352
Patient ID: 50, Timestamp: 1713380784528, Label: ECG, Data: 0.29602113438641997
Patient ID: 32, Timestamp: 1713380784528, Label: ECG, Data: -0.6127368774828893
Patient ID: 89, Timestamp: 1713380784528, Label: ECG, Data: 0.07044911758533809
Patient ID: 92, Timestamp: 1713380784529, Label: ECG, Data: 0.2441778095997946
Patient ID: 3, Timestamp: 1713380784529, Label: ECG, Data: -0.13006872629590366
Patient ID: 47, Timestamp: 1713380784529, Label: ECG, Data: -0.504957688654153
Patient ID: 86, Timestamp: 1713380784529, Label: ECG, Data: 0.7546672393049494
Patient ID: 76, Timestamp: 1713380784529, Label: ECG, Data: -0.5747206218891145
Patient ID: 1, Timestamp: 1713380784529, Label: ECG, Data: 0.09544345396710813
Patient ID: 23, Timestamp: 1713380784529, Label: ECG, Data: 0.7438100726465374
Patient ID: 80, Timestamp: 1713380784529, Label: ECG, Data: -0.28509645442336123
Patient ID: 28, Timestamp: 1713380784530, Label: ECG, Data: 0.5763147360287548
Patient ID: 58, Timestamp: 1713380784530, Label: ECG, Data: -0.5851715922642371
Patient ID: 2, Timestamp: 1713380784531, Label: ECG, Data: 0.3218002907398384
Patient ID: 61, Timestamp: 1713380784531, Label: ECG, Data: 0.4653146308267703
Patient ID: 77, Timestamp: 1713380784530, Label: ECG, Data: -0.5018743289370433
Patient ID: 48, Timestamp: 1713380784531, Label: ECG, Data: 0.1522211040339005
Patient ID: 40, Timestamp: 1713380784525, Label: ECG, Data: 0.07999296472090375
Patient ID: 82, Timestamp: 1713380785399, Label: ECG, Data: -0.0168216400473223
Patient ID: 22, Timestamp: 1713380785399, Label: ECG, Data: -0.5879035066653447
Patient ID: 99, Timestamp: 1713380785399, Label: ECG, Data: 0.013993191034540213
Patient ID: 41, Timestamp: 1713380785399, Label: ECG, Data: 0.07869675310154636
Patient ID: 70, Timestamp: 1713380785400, Label: ECG, Data: -0.2822441009599314
Patient ID: 98, Timestamp: 1713380785399, Label: ECG, Data: 0.11700751368648743
Patient ID: 31, Timestamp: 1713380785399, Label: ECG, Data: -0.21174217585715807
Patient ID: 75, Timestamp: 1713380785401, Label: ECG, Data: -0.12478797633674268
Patient ID: 87, Timestamp: 1713380785399, Label: ECG, Data: -0.18408455671335217
Patient ID: 91, Timestamp: 1713380785402, Label: ECG, Data: 0.05821834659548545
Patient ID: 59, Timestamp: 1713380785403, Label: ECG, Data: -0.2371192769158208
Patient ID: 56, Timestamp: 1713380785409, Label: ECG, Data: 0.05299481702121346
Patient ID: 36, Timestamp: 1713380785411, Label: ECG, Data: 0.3140413429605904
Patient ID: 55, Timestamp: 1713380785412, Label: ECG, Data: -0.02118074647632073
Patient ID: 73, Timestamp: 1713380785414, Label: ECG, Data: 0.5340780232825735
Patient ID: 97, Timestamp: 1713380785414, Label: ECG, Data: -0.2680697764262223
Patient ID: 18, Timestamp: 1713380785414, Label: ECG, Data: 0.7906300690034028
Patient ID: 72, Timestamp: 1713380785416, Label: ECG, Data: 0.3261333560384466
Patient ID: 24, Timestamp: 1713380785414, Label: ECG, Data: 0.7466961572862345
Patient ID: 21, Timestamp: 1713380785420, Label: ECG, Data: -0.46560072321057044
Patient ID: 60, Timestamp: 1713380785420, Label: ECG, Data: 0.331047257647221
Patient ID: 42, Timestamp: 1713380785421, Label: ECG, Data: -0.10615985479300669
Patient ID: 19, Timestamp: 1713380785422, Label: ECG, Data: -0.341884043593405
Patient ID: 49, Timestamp: 1713380785421, Label: ECG, Data: -0.5629826207520912
Patient ID: 26, Timestamp: 1713380785422, Label: ECG, Data: 0.0036371471626729934
Patient ID: 16, Timestamp: 1713380785422, Label: ECG, Data: 0.3038581382544599
Patient ID: 53, Timestamp: 1713380785423, Label: ECG, Data: -0.15921846924415886
Patient ID: 33, Timestamp: 1713380785424, Label: ECG, Data: -0.5084721593936244
Patient ID: 12, Timestamp: 1713380785423, Label: ECG, Data: -0.19498543471352806
Patient ID: 74, Timestamp: 1713380785430, Label: ECG, Data: -0.26130761396096175
Patient ID: 5, Timestamp: 1713380785430, Label: ECG, Data: 0.1720902409142832
Patient ID: 78, Timestamp: 1713380785430, Label: ECG, Data: -0.28126592546142876
Patient ID: 93, Timestamp: 1713380785430, Label: ECG, Data: -0.33667317510093936
Patient ID: 68, Timestamp: 1713380785430, Label: ECG, Data: 0.47244818053425847
Patient ID: 67, Timestamp: 1713380785432, Label: ECG, Data: -0.1261730861325398
Patient ID: 15, Timestamp: 1713380785446, Label: ECG, Data: 0.30344565685970554
Patient ID: 69, Timestamp: 1713380785447, Label: ECG, Data: -0.2896495573167986
Patient ID: 88, Timestamp: 1713380785449, Label: ECG, Data: 0.5257314242832695
Patient ID: 27, Timestamp: 1713380785446, Label: ECG, Data: -0.137146509180002
Patient ID: 51, Timestamp: 1713380785450, Label: ECG, Data: -0.5208258135020238
Patient ID: 85, Timestamp: 1713380785450, Label: ECG, Data: -0.33625860476469766
Patient ID: 37, Timestamp: 1713380785463, Label: ECG, Data: -0.35204944545927364
Patient ID: 62, Timestamp: 1713380785463, Label: ECG, Data: -0.5700960069923807
Patient ID: 38, Timestamp: 1713380785463, Label: ECG, Data: -0.1561542313488673
Patient ID: 84, Timestamp: 1713380785478, Label: ECG, Data: -0.5311939636388187
Patient ID: 100, Timestamp: 1713380785479, Label: ECG, Data: -0.16774445516962583
Patient ID: 66, Timestamp: 1713380785478, Label: ECG, Data: 0.4702941250663214
Patient ID: 63, Timestamp: 1713380785478, Label: ECG, Data: -0.05572239214723652
Patient ID: 4, Timestamp: 1713380785478, Label: ECG, Data: -0.012407091587622907
Patient ID: 65, Timestamp: 1713380785479, Label: ECG, Data: -0.07158856049214857
Patient ID: 8, Timestamp: 1713380785479, Label: ECG, Data: -0.41885124357141595
Patient ID: 94, Timestamp: 1713380785480, Label: ECG, Data: 0.2866012515575255
Patient ID: 95, Timestamp: 1713380785481, Label: ECG, Data: 0.26866027410905274
Patient ID: 10, Timestamp: 1713380785494, Label: ECG, Data: 0.3060411871860349
Patient ID: 6, Timestamp: 1713380785510, Label: ECG, Data: -0.1941512712982955
Patient ID: 81, Timestamp: 1713380785510, Label: ECG, Data: 0.6922007284228943
Patient ID: 29, Timestamp: 1713380785511, Label: ECG, Data: -0.09839240654258105
Patient ID: 54, Timestamp: 1713380785511, Label: ECG, Data: 0.7136911641938782
Patient ID: 20, Timestamp: 1713380785512, Label: ECG, Data: -0.18651295080608138
Patient ID: 44, Timestamp: 1713380785513, Label: ECG, Data: -0.26658864808084365
Patient ID: 43, Timestamp: 1713380785512, Label: ECG, Data: 0.4960946608587858
Patient ID: 30, Timestamp: 1713380785513, Label: ECG, Data: 0.13930032729674868
Patient ID: 83, Timestamp: 1713380785513, Label: ECG, Data: 0.13657314365002468
Patient ID: 11, Timestamp: 1713380785514, Label: ECG, Data: -0.1980760329009588
Patient ID: 17, Timestamp: 1713380785512, Label: ECG, Data: -0.31464913914945786
Patient ID: 14, Timestamp: 1713380785526, Label: ECG, Data: -0.4449308914885958
Patient ID: 46, Timestamp: 1713380785526, Label: ECG, Data: 0.4336610965790264
Patient ID: 9, Timestamp: 1713380785526, Label: ECG, Data: -0.21949890718707782
Patient ID: 34, Timestamp: 1713380785526, Label: ECG, Data: -0.5304895962676601
Patient ID: 7, Timestamp: 1713380785527, Label: ECG, Data: 0.2485459919004448
Patient ID: 40, Timestamp: 1713380785526, Label: ECG, Data: 0.11222198785277916
Patient ID: 79, Timestamp: 1713380785528, Label: ECG, Data: 0.7544075019108406
Patient ID: 35, Timestamp: 1713380785528, Label: ECG, Data: -0.5585688923444694
Patient ID: 39, Timestamp: 1713380785528, Label: ECG, Data: 0.18123378839946322
Patient ID: 90, Timestamp: 1713380785528, Label: ECG, Data: -0.6180955480308626
Patient ID: 50, Timestamp: 1713380785529, Label: ECG, Data: 0.19968826180814314
Patient ID: 1, Timestamp: 1713380785529, Label: ECG, Data: 0.15627871227958295
Patient ID: 3, Timestamp: 1713380785529, Label: ECG, Data: 0.26097590616831323
Patient ID: 64, Timestamp: 1713380785529, Label: ECG, Data: 0.10580363044326639
Patient ID: 23, Timestamp: 1713380785530, Label: ECG, Data: -0.5394260623706362
Patient ID: 61, Timestamp: 1713380785531, Label: ECG, Data: 0.4698654148944255
Patient ID: 71, Timestamp: 1713380785529, Label: ECG, Data: 0.07190829535361787
Patient ID: 89, Timestamp: 1713380785529, Label: ECG, Data: 0.4010917673187783
Patient ID: 92, Timestamp: 1713380785529, Label: ECG, Data: 0.416947580731123
Patient ID: 25, Timestamp: 1713380785530, Label: ECG, Data: 0.18826573135526184
Patient ID: 77, Timestamp: 1713380785530, Label: ECG, Data: -0.15886771580953057
Patient ID: 52, Timestamp: 1713380785528, Label: ECG, Data: 0.14981114131288825
Patient ID: 80, Timestamp: 1713380785530, Label: ECG, Data: 0.0039059822281093254
Patient ID: 32, Timestamp: 1713380785529, Label: ECG, Data: -0.6055064639806227
Patient ID: 47, Timestamp: 1713380785530, Label: ECG, Data: -0.01080283700488734
Patient ID: 28, Timestamp: 1713380785530, Label: ECG, Data: -0.5768548760992186
Patient ID: 76, Timestamp: 1713380785530, Label: ECG, Data: -0.31804073128584853
Patient ID: 96, Timestamp: 1713380785531, Label: ECG, Data: -0.33523285931154284
Patient ID: 2, Timestamp: 1713380785531, Label: ECG, Data: -0.31638244630045387
Patient ID: 58, Timestamp: 1713380785531, Label: ECG, Data: -0.3538805025605694
Patient ID: 45, Timestamp: 1713380785529, Label: ECG, Data: 0.7214299920345202
Patient ID: 48, Timestamp: 1713380785531, Label: ECG, Data: 0.2339525198493046
Patient ID: 86, Timestamp: 1713380785530, Label: ECG, Data: -0.2222640982908009
Patient ID: 57, Timestamp: 1713380785528, Label: ECG, Data: -0.24471200406621982
Patient ID: 13, Timestamp: 1713380785530, Label: ECG, Data: -0.5704089138001311
Patient ID: 87, Timestamp: 1713380786393, Label: ECG, Data: -0.27072103927918345
Patient ID: 22, Timestamp: 1713380786394, Label: ECG, Data: 0.5196631256249213
Patient ID: 82, Timestamp: 1713380786395, Label: ECG, Data: 0.04499852965398846
Patient ID: 31, Timestamp: 1713380786397, Label: ECG, Data: -0.34081296090837204
Patient ID: 99, Timestamp: 1713380786398, Label: ECG, Data: 0.5936554232607343
Patient ID: 41, Timestamp: 1713380786399, Label: ECG, Data: -0.44443667312913954
Patient ID: 98, Timestamp: 1713380786399, Label: ECG, Data: -0.3730123299076909
Patient ID: 70, Timestamp: 1713380786400, Label: ECG, Data: 0.6454174264476399
Patient ID: 56, Timestamp: 1713380786408, Label: ECG, Data: -0.4664205579565628
Patient ID: 91, Timestamp: 1713380786408, Label: ECG, Data: 0.2639665454965514
Patient ID: 36, Timestamp: 1713380786408, Label: ECG, Data: -0.3487066522905564
Patient ID: 97, Timestamp: 1713380786408, Label: ECG, Data: -0.3083860872553798
Patient ID: 59, Timestamp: 1713380786408, Label: ECG, Data: -0.15987745930191608
Patient ID: 55, Timestamp: 1713380786408, Label: ECG, Data: -0.1641347930226568
Patient ID: 75, Timestamp: 1713380786408, Label: ECG, Data: 0.35219296735889105
Patient ID: 18, Timestamp: 1713380786424, Label: ECG, Data: 0.46822711124363725
Patient ID: 60, Timestamp: 1713380786424, Label: ECG, Data: -0.31902075290351406
Patient ID: 24, Timestamp: 1713380786424, Label: ECG, Data: -0.4340684646615119
Patient ID: 72, Timestamp: 1713380786424, Label: ECG, Data: -0.03855544558905823
Patient ID: 42, Timestamp: 1713380786424, Label: ECG, Data: 0.32417587614576654
Patient ID: 19, Timestamp: 1713380786424, Label: ECG, Data: 0.45140144737917076
Patient ID: 26, Timestamp: 1713380786424, Label: ECG, Data: 0.2709540409004382
Patient ID: 73, Timestamp: 1713380786424, Label: ECG, Data: 0.271895182749584
Patient ID: 49, Timestamp: 1713380786424, Label: ECG, Data: -0.11740474060899105
Patient ID: 21, Timestamp: 1713380786424, Label: ECG, Data: 0.23582633278743065
Patient ID: 33, Timestamp: 1713380786425, Label: ECG, Data: -0.2567981287167239
Patient ID: 53, Timestamp: 1713380786425, Label: ECG, Data: -0.4963482472536105
Patient ID: 12, Timestamp: 1713380786425, Label: ECG, Data: 0.5067720484561663
